ID;SCORE2;SCORE3;SCORE4;SCORE5;SCORE6;COMPONENTE1;COMPONENTE2;COMPONENTE3;GRUPO2;GRUPO3;GRUPO4;GRUPO5
3253.0;1.875;4.285714285714286;0.0;0.0;0.0;-0.5536652411432028;0.12968420309710474;0.012296171179424858;1;2;3;0
3254.0;0.8333333333333334;4.875;0.0;0.0;0.0;-0.5556367154547739;0.036450033391353;0.17481629430435275;1;2;3;0
3255.0;3.0;3.5;0.0;0.0;0.0;-0.5490604072688458;0.21739021512061582;-0.17213047767364317;1;2;3;2
3256.0;3.0;2.8125;0.0;0.0;0.0;-0.5310374930661687;0.15754327779099192;-0.215574298409586;1;2;3;2
3257.0;4.75;3.0714285714285716;0.0;0.0;0.0;-0.5627247482749588;0.4229092905996567;-0.4088567859834957;1;2;3;2
3259.0;3.0;5.0;0.0;0.0;0.0;-0.5914880239301004;0.34798358375291594;-0.07620254547246064;1;2;3;2
3260.0;3.0;5.625;0.0;0.0;0.0;-0.6088313559467057;0.4023955210845672;-0.03635566741363838;1;2;3;2
3261.0;2.5;7.0;0.0;0.0;0.0;-0.639467406300002;0.45272047337089605;0.11105693181736515;1;2;3;2
3262.0;2.0;2.433333333333333;0.0;0.0;0.0;-0.5100010213875932;-0.014202686301436703;-0.11858614032094927;1;2;3;0
3279.0;0.0;3.357142857142857;0.0;0.0;0.0;-0.5157659259431563;-0.2112419628298203;0.18306145781551017;1;1;1;0
3280.0;2.5;3.5;0.0;0.0;0.0;-0.5547004017610527;0.14808617949733216;-0.10754342808940281;1;2;3;2
3281.0;0.0;5.0;0.0;0.0;0.0;-0.5610384051712548;-0.06821815289375521;0.2876857632322682;1;1;1;0
3396.0;0.0;4.416666666666667;0.0;0.0;0.0;-0.6030802481814433;-0.11866069422870273;0.27190133669217964;1;1;1;0
